Township,Year,SoilType,Seeding_DOY,Soil_temp_l1_min,Soil_temp_l1_max,Soil_temp_l1_mean,Soil_temp_l2_min,Soil_temp_l2_max,Soil_temp_l2_mean,Cumulative_GDD,Longitude,Latitude
28-25-W2,2024,Dark Brown,146,0.6496540792822871,0.7146645447493909,0.6898676780595132,0.5635212398099372,0.633924610959745,0.6021753826154206,0.8101323031280331,0.6961787462156828,0.7942492158914831
73-21-W5,2025,Dark Gray,124,0.6130002797629004,0.5252613247484965,0.615019504147086,0.5635169539442794,0.5846143520207618,0.5721194925843218,0.40561842301221385,0.7842762655428004,0.16673946552343466
79-21-W5,2025,Dark Gray,125,0.42676751344015995,0.3522872019943897,0.4502603500892398,0.37470163747637886,0.41570266825901564,0.3923338721254379,0.2835544967830067,0.768521450180792,0.6662900256988138
74-16-W5,2025,Dark Gray,126,0.48014360684842494,0.5288083953579426,0.5450089688257936,0.5051732355929461,0.5373274007016224,0.5187011207764254,0.3365521018021217,1.0,0.2499530759792421
74-22-W5,2024,Dark Gray,126,0.25743454234191626,0.22255421060195602,0.2505259706580706,0.2523052512207087,0.23325044226161123,0.24252179608895552,0.285775385625082,0.741125316198449,0.2499240603500752
73-23-W5,2024,Dark Gray,131,0.44694322224789973,0.013299320666014136,0.2872127447327245,0.29558056025012125,0.23265088244997084,0.26279866830125354,0.50084200810678,0.6979893964082251,0.16672063705220808
74-21-W5,2024,Dark Gray,125,0.20302337444391133,0.2847393862237797,0.2391326164546389,0.22461981120175767,0.21333797296128182,0.21949481074948962,0.24878441761703823,0.7842725260412706,0.24993522653691258
81-22-W5,2024,Dark Gray,126,0.1707562684500013,0.05325298848838367,0.14026502104178484,0.13526327723460663,0.09959552006379607,0.11917782553972173,0.24280556178788487,0.7245811470292693,0.8329482266998838
74-21-W5,2025,Dark Gray,120,0.3732137072437662,0.38987373874026243,0.43868785676122324,0.42626535323227577,0.4623619002026382,0.4425839625387472,0.1707745285442157,0.7842725260412706,0.24993522653691258
82-22-W5,2024,Dark Gray,128,0.20059154842658516,0.11898208146334177,0.1969320603849819,0.1417797312604423,0.12765444440998702,0.13828992971108178,0.35231466210749335,0.7245957616284002,0.9164254698768559
82-21-W5,2025,Dark Gray,124,0.3987921158989849,0.35210467981759086,0.43541923774905944,0.34441925496427295,0.36084396441730676,0.3527416681293867,0.3037466526379034,0.7685233762927837,0.9163852102278938
71-22-W5,2024,Dark Gray,136,0.5994308804699937,0.4184311133691758,0.5295854829515846,0.47517545573655473,0.4399894336539926,0.4582177924918891,0.7354395235974307,0.7411723294453552,0.0
80-13-W6,2025,Dark Gray,125,0.321740729547984,0.21219539519912844,0.37829927645977335,0.4192577441607839,0.4079814828757114,0.4206910306510687,0.3918679760600693,0.0,0.7502895573663579
73-21-W5,2024,Dark Gray,125,0.22689840503226272,0.10772312602706169,0.18265458425976755,0.17874513701000566,0.1495991916121902,0.1642818128760034,0.2440321443419301,0.7842762655428004,0.16673946552343466
73-6-W6,2025,Dark Gray,130,0.5964377517138774,0.5821123478964538,0.6593099398465959,0.6870692396812226,0.6921279797618995,0.6986029468965992,0.4150105055759943,0.3100442276564479,0.16634592690063954
72-21-W5,2024,Dark Gray,145,0.8004471221272165,0.6171023485725007,0.7160945739547974,0.6975640345851636,0.679151690802142,0.6895438938179482,1.0,0.7842842123200953,0.0834332626593266
80-22-W5,2024,Dark Gray,126,0.17431050616063604,0.10376262400119751,0.16088725588669883,0.13428173519195463,0.11819347638869598,0.12600148439235964,0.22543770230058974,0.724580693014147,0.7496342849837774
77-23-W5,2025,Dark Gray,131,0.8423424382606102,1.0,0.9414731143765064,0.8593400809341825,0.8951976770805838,0.8792347672245479,0.7660280694833689,0.6894507614730969,0.49956248885845866
72-21-W5,2025,Dark Gray,133,1.0,0.9471278000489152,1.0,1.0,1.0,1.0,0.7479304850882461,0.7842842123200953,0.0834332626593266
80-22-W5,2025,Dark Gray,123,0.3519995448298549,0.33203907004543565,0.3952253102150375,0.32762666974255017,0.3757805942193117,0.3485927817281185,0.24326071500201307,0.724580693014147,0.7496342849837774
83-21-W5,2025,Dark Gray,128,0.4662851883724187,0.5273473418211356,0.5573974076352733,0.437780355493958,0.49266668034156463,0.46603728832265157,0.46922709292502657,0.7600563866865926,0.9999476730936081
73-20-W5,2024,Dark Gray,124,0.26846541224606246,0.07172976189412772,0.18607343786702313,0.21090185961779828,0.1852524478419138,0.19685256380439053,0.23468357356370878,0.8274317596289151,0.166747009393859
82-22-W5,2025,Dark Gray,127,0.45249405812725196,0.4847648556003681,0.527088331361906,0.4079635715858566,0.46464036603324016,0.4347247527016296,0.47477828405811034,0.7245957616284002,0.9164254698768559
78-23-W5,2025,Dark Gray,128,0.6301842942024142,0.8488751386855227,0.7637569097734226,0.6293412655488775,0.6784797984799584,0.6559705363324774,0.5336051538055938,0.6894620217617486,0.5829116917978823
81-22-W5,2025,Dark Gray,126,0.4223449509339491,0.4305919309806878,0.48431751146353397,0.40810206755402967,0.43479726943223646,0.41961835086737653,0.410871397911017,0.7245811470292693,0.8329482266998838
73-23-W5,2025,Dark Gray,129,0.7676476336650009,0.37554622926133474,0.6355106306786128,0.6606040339623916,0.6296341358944864,0.6430404716946266,0.5181021114113487,0.6979893964082251,0.16672063705220808
78-22-W5,2025,Dark Gray,129,0.6541911776286771,0.782495136304322,0.747813157187628,0.6568645914383313,0.6861578593063633,0.671894568963702,0.48149952383313216,0.7329567696343915,0.5828949223318602
74-22-W5,2025,Dark Gray,119,0.3843840429839808,0.294979597188362,0.4096024299730884,0.42966161975518435,0.45371155289804316,0.4389306055395604,0.12797165651955744,0.741125316198449,0.2499240603500752
76-23-W5,2025,Dark Gray,131,0.9567818973529172,0.975036058634795,0.9838698101492732,0.9040682244264888,0.9211238817444392,0.9114486294562018,0.8886489899263947,0.6894334706686323,0.4162314432204113
73-22-W5,2024,Dark Gray,128,0.28920286324516875,0.14450973855651217,0.23296709979069485,0.22696933032598704,0.1970896149966423,0.2103746875951542,0.33426757131052964,0.7411280139888916,0.166730681979665
74-20-W5,2025,Dark Gray,119,0.488756380908549,0.35383630776750685,0.48276475402039487,0.4994171266020193,0.5181659046602192,0.5034544897113392,0.12093172861701183,0.8274336564526052,0.2499230402969772
80-20-W5,2025,Dark Gray,120,0.32792628702960597,0.04671418679334716,0.2679047037720773,0.24729165313542145,0.2559372340786659,0.24890685412055624,0.0,0.8124522142203219,0.7496550945207545
83-22-W5,2024,Dark Gray,123,0.0,0.0,0.0,0.0,0.0,0.0,0.14121596913672924,0.715733540445477,1.0
47-10-W2,2025,Gray,138,0.5570845449887047,0.3087475505428572,0.34804770634279203,0.579035423702984,0.5353265458199686,0.5369714276081851,0.2802858459477793,0.6519448338003482,0.6503601676806099
21-25-W1,2024,Gray,144,0.5329072370732273,0.43898124266689,0.4371972578897598,0.5135936337592493,0.5711713630672136,0.5195679020684097,0.6277270189682277,0.801132640337662,0.08862631855889447
26-24-W1,2025,Gray,151,0.8599349098401032,0.5631165672606702,0.7669014510170753,0.9200113194049018,0.8503843684389581,0.8857434896077668,0.5511488003597244,0.8079428742724168,0.19939268394362664
49-16-W3,2024,Gray,142,0.40754112995489294,0.64656455469502,0.4955014119416774,0.3678192209680828,0.4747183416042845,0.4010411471141494,0.6317228476286331,0.3620909611419938,0.6939561862315209
61-9-W4,2024,Gray,146,0.4246162349355678,0.5902737028009863,0.47039955851388227,0.3665166754683658,0.4374115931826915,0.38025484426775213,0.5879644984533324,0.18349615132610975,0.9562580329105437
34-1-W2,2024,Gray,153,0.6378411505729269,0.5842751302017939,0.6291830801720586,0.6154340567929595,0.6761950477724842,0.6349478895818358,0.9886313133404736,0.7300367971066946,0.366406989661332
49-13-W2,2025,Gray,131,0.40703122138575404,0.4083037997145964,0.3482333572425671,0.4605345116165372,0.47924404835484935,0.44592655454245633,0.09851325646817162,0.6258542438654677,0.694031961490154
29-22-W1,2025,Gray,140,0.5024124512642913,0.09795706437385654,0.11765080797099992,0.4613907372172244,0.44281877898269795,0.4178676738098316,0.014160327785213117,0.8245210233176596,0.25809285928095527
43-3-W2,2025,Gray,143,0.7293729406499305,0.41830142112570967,0.5269096244292464,0.7606530568842722,0.7094284857462697,0.72528108122805,0.2956507982975578,0.7126879705688758,0.5630497293529402
48-11-W2,2025,Gray,136,0.72263141116208,0.46827444607434887,0.5648000919262888,0.7339276906810905,0.6972445886220565,0.7049399515240672,0.30313738158355935,0.643245557401162,0.6721972174236583
50-3-W5,2024,Gray,146,0.6725311421157134,0.7295225338446305,0.7219528803894959,0.7621885610517054,0.805961488409166,0.7904144942214532,0.7155085199369552,8.697336487450968e-06,0.7162016515789311
35-4-W2,2025,Gray,138,0.39471620314201067,0.4695712770149931,0.3863013427369679,0.5016182036415757,0.5681164984521693,0.5174554763527955,0.0,0.7045934293589271,0.38822376029099104
48-18-W2,2025,Gray,130,0.24012162575959578,0.4501160225880252,0.27984781770902867,0.286825717731333,0.38376574517340145,0.290652228175429,0.007667570849832647,0.582413426821522,0.6721481129002953
49-17-W2,2025,Gray,130,0.1921151719657877,0.4460903446947895,0.25324982812021646,0.2629320905887815,0.3724809639023138,0.2765627223166661,0.032211769346994865,0.5910989244674862,0.6939954319029766
19-20-W1,2024,Gray,143,0.6060332136370625,0.3951497813269005,0.45096960793473273,0.6389125486247513,0.6657735062738838,0.6331165386627519,0.6097090395941498,0.8425533137955536,0.04434528696824458
39-5-W2,2024,Gray,145,0.5081242674286564,0.19943174653502638,0.21231251625693104,0.36034918644572406,0.3486692992621404,0.3230798163560056,0.7545821412188702,0.6957633241589285,0.4756337786979188
61-8-W4,2024,Gray,142,0.41015225371324565,0.5831879498198147,0.4458051034621442,0.3356322154586105,0.4100094933381525,0.3479010422230351,0.5672047694205737,0.19235404902758457,0.9562773726358813
49-15-W2,2024,Gray,149,0.7626733334324478,0.7206913146890559,0.7988171889584483,0.7368502119441567,0.7946625826075396,0.7603229104856563,0.9474793217688138,0.6084692448332634,0.6940122091308663
35-10-W2,2024,Gray,142,0.4436881116512475,0.5791613727383365,0.476475936159809,0.40263044979793045,0.502607090412568,0.42743867044567196,0.6820147906353663,0.6536775861447284,0.3882263618870976
47-12-W2,2024,Gray,149,0.6617334380032076,0.6204397963532708,0.6723188045312609,0.6601933693326254,0.7201772964834007,0.6828979355836508,0.9508211610796713,0.6345514756729758,0.6503296050699188
52-3-W2,2024,Gray,152,0.5045216731140938,0.13760684220948005,0.15066441125903718,0.29079761643923824,0.15973564714956057,0.18929054101177922,0.8122675321886792,0.712425648460921,0.759529107914215
18-21-W1,2024,Gray,143,0.5796922958697139,0.41581317441863086,0.4510193766709185,0.6037560641254953,0.6434079867001504,0.6032667363080743,0.6078117482726834,0.835629028037606,0.022192877379463738
50-16-W3,2024,Gray,144,0.3730068170273631,0.6024121436708862,0.43261370496347373,0.3505156496697432,0.45602738810423815,0.3816323475637805,0.5723323745801199,0.362099430649347,0.7158415463107257
49-14-W2,2024,Gray,148,0.7492538850774084,0.748824409247806,0.814729969168259,0.7190106635644358,0.792894344105949,0.7482543862333807,0.8894665607119352,0.6171598487415313,0.6940208630412759
44-3-W2,2025,Gray,144,0.6633559731685361,0.38805500258531644,0.47088127160390125,0.7089309528056698,0.6661503954369908,0.6752136095390516,0.2950680318273671,0.7126927967284624,0.5848993776624152
47-13-W2,2024,Gray,147,0.7188846234540454,0.6969672235344972,0.7471595830174393,0.6917917260939479,0.7830196800649928,0.7278017042722985,0.9010291881803552,0.6258582737295946,0.650338816074175
43-2-W2,2025,Gray,141,0.6755125064378302,0.3187741187271491,0.3950526560976666,0.6769134281861218,0.6229571899781997,0.635154738617098,0.16669906378285837,0.7213168858076813,0.5630601477262402
26-28-W1,2024,Gray,154,0.6423697222420024,0.5125445586408768,0.5785329284602798,0.6517384208840689,0.6121248486305749,0.6209593120762383,0.9260889367119205,0.7745225879512043,0.19922755616410548
49-13-W2,2024,Gray,135,0.4498553923941648,0.64774716882251,0.5360940827112732,0.40273339792152957,0.5316013946495962,0.4333974872817544,0.6375762041183677,0.6258542438654677,0.694031961490154
42-5-W2,2025,Gray,142,0.6912763990324495,0.3468962298869849,0.44565247434570665,0.6905496075455295,0.6315983794154537,0.6471867338410672,0.32110447489096877,0.6957721466914064,0.5411960994601532
52-4-W2,2024,Gray,144,0.5111289964347177,0.18709018241389264,0.19551787843513102,0.29191537297226583,0.18108173163797625,0.20242780481801403,0.7335658991792426,0.7036661997764799,0.7595354494934483
19-18-W1,2024,Gray,144,0.5378094252031127,0.26417869947044137,0.2916623485043677,0.48461772197597947,0.4957044948070114,0.4603907142486382,0.5475084297923961,0.8591576457335188,0.04435415479675875
47-10-W2,2024,Gray,147,0.5888572688109956,0.4041799617303068,0.44711346525989737,0.5139379203531618,0.5143024951454386,0.49502148194540985,0.8383033384479475,0.6519448338003482,0.6503601676806099
62-24-W3,2024,Gray,128,0.0,0.39462491729422,0.017112717366366548,0.0,0.08010614189511989,0.0,0.1469378068166729,0.28749472862609515,0.9779639625714545
50-16-W3,2025,Gray,133,0.3753388389940881,0.7995040408000436,0.6493290870037616,0.4763994842915749,0.6164001356191376,0.5311722610358661,0.22255101164105345,0.362099430649347,0.7158415463107257
35-1-W2,2025,Gray,148,0.6706940081757149,0.659650318698711,0.7423158614497118,0.8090346378288535,0.8478584655304559,0.8311536787605124,0.3826107232649248,0.7300190182323476,0.38824602701288846
28-1-W1,2025,Gray,148,1.0,0.6614406804847079,0.9140575862499503,1.0,0.9999999999999999,0.9999999999999999,0.832559133873441,1.0,0.23641975420585126
58-17-W3,2024,Gray,145,0.5133514148439555,0.3219702531681221,0.3291424070529825,0.31304494735208716,0.31067798897113175,0.2844148698250203,0.6684055921021581,0.35090048460458423,0.8906953877808643
60-8-W4,2025,Gray,134,0.5810179793974233,0.9191195573846789,0.873587327047942,0.6943561044795488,0.819351456510771,0.760285371118656,0.5098692403782097,0.19235606404497485,0.9344219410701466
34-4-W2,2025,Gray,141,0.5125978828917945,0.5635986957246815,0.5276537429455945,0.6131070519146937,0.6767017555314566,0.6353271922756801,0.1107276803024957,0.7047723792600209,0.36637085629723387
19-19-W1,2024,Gray,143,0.6819055183436222,0.3717613312101995,0.47521210266242386,0.7034156873889874,0.7088488384988122,0.6871997944442488,0.6071076308700709,0.850848966640033,0.04433567069649236
21-26-W1,2024,Gray,144,0.518994671520979,0.47148660111842555,0.4578683821445817,0.517803198186152,0.581650082927261,0.5302066331745162,0.608118856499846,0.7928427075811593,0.08861644337902064
52-18-W3,2025,Gray,142,0.6563614971422524,0.8390781138065715,0.842615363364261,0.7802720737742286,0.8352339675982993,0.8148466690359536,0.4075562134051469,0.3434246047223226,0.7596855558804947
18-19-W1,2024,Gray,143,0.6819055183436222,0.3717613312101995,0.47521210266242386,0.7034156873889874,0.7088488384988122,0.6871997944442488,0.6071076308700709,0.8520623031283572,0.02219017035556803
27-28-W1,2024,Gray,138,0.32753226727634327,0.2464529318267903,0.15573189797271292,0.32023696404657404,0.28539529695712773,0.2664625385168562,0.4962180103596674,0.7744417103817094,0.21782013699685443
44-26-W1,2024,Gray,144,0.44937716233316566,0.0,0.0,0.18472815853547447,0.0,0.0521791605130717,0.6629933076146111,0.784352352130532,0.5848089579191562
57-1-W5,2024,Gray,145,0.541744542981867,0.6037636171334988,0.5340735980314277,0.48801320764628037,0.5171580213053865,0.49159191317568596,0.6312276289419543,0.017290037655828705,0.8690540844286332
18-22-W1,2024,Gray,144,0.5875008706275398,0.4615533494185473,0.47845853024827,0.5745966946611298,0.6290049879678009,0.5801395220459306,0.6190276987645787,0.8274042424313386,0.022193033420574437
50-15-W3,2025,Gray,137,0.483069650656419,0.8543501549865213,0.7714319754652899,0.6098559982740202,0.7386593615700426,0.6696459422891318,0.2787152752670229,0.37078432668752903,0.7158448125310208
60-14-W3,2024,Gray,148,0.510321484018998,0.5381760441073506,0.4975173054282247,0.46065996429574024,0.4980237176894281,0.46288889793812393,0.7433832322765344,0.3765662923207689,0.9342588810100558
57-20-W3,2025,Gray,129,0.26606264320420586,0.6774555738858796,0.4895670944116648,0.3612651552328919,0.49900518449010123,0.4044566582264467,0.2505879728589469,0.32441365369555974,0.8688941566496471
48-10-W2,2025,Gray,133,0.6236019729946041,0.36499830861657667,0.42828982855661635,0.6032706873263445,0.5586844342771687,0.5583655758555349,0.2693633413341703,0.6519429978389537,0.6722133788454894
47-13-W2,2025,Gray,134,0.5558420859670596,0.5029225004601663,0.5254116833430178,0.6044624886080598,0.6344525534407771,0.6051474184038862,0.2995471457473686,0.6258582737295946,0.650338816074175
61-9-W4,2025,Gray,131,0.4048979652963482,0.8110171473854113,0.6755484204022375,0.5099074719836814,0.6536076685553976,0.5724751679107553,0.31834677045294907,0.18349615132610975,0.9562580329105437
47-11-W2,2025,Gray,134,0.4711306348555964,0.3342779663183244,0.3346498012826462,0.5109016445620294,0.4825081203155267,0.47183363603201134,0.2499315280998856,0.6432493712071938,0.6503429727883638
50-23-W4,2025,Gray,126,0.30425694821471433,0.727589338406532,0.554231442894801,0.47997576784284973,0.6539317490680564,0.5575704661143323,0.06108788970904365,0.06377774813997927,0.7161976670090393
48-15-W2,2025,Gray,141,0.7844362118746695,0.6558905571447702,0.7854154506546942,0.8778536149901637,0.853127882860372,0.8758280611461132,0.40217638363055475,0.6084743568949111,0.6721698275352352
62-8-W4,2025,Gray,131,0.4465563919494972,0.8333988501899066,0.7251575050926005,0.5480806589985727,0.7025898757506907,0.6168174408816559,0.38106659514280455,0.19235416737242428,0.9781169362426816
50-2-W5,2024,Gray,134,0.37750387350631215,0.625786494538846,0.43045496100682734,0.4483939896040617,0.49858850890921247,0.45746130203978563,0.4890947177847481,0.008687839009732912,0.7161916645442759
62-9-W4,2024,Gray,150,0.5659421905532478,0.6951522473077743,0.6533849266758491,0.5094058425465673,0.5787412990363511,0.5300632983811703,0.7827918888963673,0.18348987686879958,0.9781030444592371
46-12-W2,2024,Gray,136,0.4145552266978086,0.526966824911105,0.42668713439063577,0.3399327610514102,0.38146679934464334,0.3269136880902782,0.6591859636158968,0.6352754397148628,0.6284681456765018
48-13-W2,2025,Gray,138,0.6928128149636601,0.6141677565459405,0.682938351672483,0.777981131674681,0.7777128518158704,0.7788790876998531,0.30062631911723003,0.625858678242472,0.6721771247062378
47-12-W2,2025,Gray,135,0.5333727792001097,0.42305563084434783,0.43091994702101144,0.5740125162420453,0.5839620656932617,0.5607444937043101,0.29075599440218813,0.6345514756729758,0.6503296050699188
60-10-W4,2024,Gray,148,0.45427240568618593,0.5346688069281675,0.4413802038055201,0.3531438315410402,0.39923319461843987,0.3489889294173004,0.6426366917672491,0.17458823341888685,0.9343702516396633
48-13-W2,2024,Gray,150,0.7838042330778567,0.7714433288773515,0.8591784898355785,0.757929346350499,0.8294498244244949,0.787578005808168,1.0000000000000002,0.625858678242472,0.6721771247062378
50-15-W3,2024,Gray,150,0.5216587072607581,0.6850760892916128,0.596479923916527,0.49444430413942325,0.5870381683661489,0.5275178536064994,0.7954283063470715,0.37078432668752903,0.7158448125310208
39-4-W2,2024,Gray,145,0.5040593834654905,0.18601177021841964,0.19616794123968595,0.37222245381414426,0.3553075717449302,0.33339096495105014,0.7405259650795325,0.704333391972793,0.47563129683123684
62-18-W3,2024,Gray,150,0.6250432044630421,0.7635075537889671,0.772356041371604,0.6437817413941616,0.7572633430532593,0.6991296793581748,0.8436216214918647,0.3409309141413921,0.9779639590914595
48-14-W2,2024,Gray,140,0.6613344323646864,0.7355382989532151,0.7264481455280238,0.5900718542763455,0.6902256457411337,0.6200044654609836,0.7945020558530129,0.6171662999048007,0.672183271801762
48-3-W5,2024,Gray,135,0.42089772968832745,0.5832924098554904,0.4223194488919937,0.44308278707156795,0.5296199232015554,0.4680996994086549,0.49814091763174617,0.0,0.6725225194676234
59-8-W4,2025,Gray,135,0.5985212677780585,0.8840256144328336,0.835332852589836,0.6845099470920704,0.8133317669912522,0.7532752277700311,0.46173445649878575,0.19235963942000645,0.9125616225782256
43-9-W2,2024,Gray,135,0.29839775476915326,0.4332385710857023,0.27133970943990304,0.2807113202172074,0.3554838462167381,0.2785030492042836,0.5184500154501337,0.6610379994948783,0.5629905465464642
35-10-W2,2025,Gray,133,0.37296611410626607,0.3850494823640127,0.31158339946285163,0.4086152251062359,0.4399173485862621,0.4020071903687571,0.05431666423008237,0.6536775861447284,0.3882263618870976
61-21-W3,2024,Gray,151,0.6268895253826892,0.7116045616476161,0.7105047857006859,0.5691979771642786,0.5934975490117887,0.5744184016435975,0.8378161426341447,0.3142123403662316,0.9561031052062141
17-19-W1,2024,Gray,145,0.693681707021621,0.470797318899153,0.5522938775444579,0.7372936955775256,0.7776538418255435,0.7430942839795974,0.6122767171431122,0.8520691159675629,0.0
47-14-W2,2025,Gray,138,0.685106772841217,0.6134003536668489,0.6801430910899486,0.7616943352773478,0.7816614960014666,0.7713289056268365,0.361930493607762,0.6171699443446954,0.6503513514810617
28-29-W1,2024,Gray,138,0.2936041168305579,0.23785704580568057,0.13722598038740097,0.29693150940337704,0.28886489621382716,0.2569853710400508,0.50745401523703,0.7651990139387808,0.24226352247151262
17-20-W1,2024,Gray,145,0.6609599458883804,0.4830838214409039,0.5401146600690063,0.6948763382089944,0.744753402202223,0.7049544646497153,0.5969006396192839,0.8438577290693985,2.406550075306768e-05
33-6-W2,2025,Gray,142,0.5850245466232198,0.5938779495192643,0.6017735965136219,0.6856269624042712,0.7442695305032131,0.7086700983992463,0.22258977252880408,0.6879381652488084,0.34444210989047797
59-9-W4,2025,Gray,136,0.5758085297819162,0.8574466455308856,0.7905684894842826,0.6598500967942504,0.7967876626518876,0.729783151666516,0.4309797474212643,0.18351274920114147,0.9125305741351131
54-12-W4,2025,Gray,132,0.6311661517817901,1.0,0.9755161355896698,0.7842080341825715,0.941828037166485,0.8710716384407414,0.4672272601560046,0.1585910999443616,0.8034917921683178
62-8-W4,2024,Gray,150,0.6172478102281154,0.7109503109859066,0.6943309790913197,0.5462005952933995,0.6206793190200005,0.5702613022923252,0.816144458351698,0.19235416737242428,0.9781169362426816
49-3-W5,2024,Gray,146,0.6372896583429788,0.6814579760984456,0.6540223044969868,0.6985201913268779,0.7605801576732293,0.7294322498269187,0.6756802453379063,4.215274795882351e-06,0.6943692511831205
54-11-W4,2025,Gray,133,0.6222359559455468,0.9988124503407994,0.9616866748008988,0.7665047598986732,0.9107985096167718,0.8486157425598754,0.44212538189822326,0.16733965148219365,0.8035040020070188
52-17-W3,2025,Gray,132,0.32978299505041714,0.6551776268492078,0.49582380145542637,0.4174526889817946,0.5193935319157673,0.4471470032793484,0.12871912572544242,0.3521760250588546,0.759687405104625
63-27-W4,2025,Gray,132,0.485496821349979,0.7035299445975807,0.6861458251392334,0.6037894362169549,0.7037163600723683,0.65708260117152,0.3704875714097378,0.023613956159028504,1.0
28-28-W1,2024,Gray,138,0.32753226727634327,0.2464529318267903,0.15573189797271292,0.32023696404657404,0.28539529695712773,0.2664625385168562,0.4962180103596674,0.7744411351644773,0.2362819282559343
48-14-W2,2025,Gray,139,0.7267839810573942,0.6529673415844215,0.7411922194321698,0.8238728661581354,0.8183511246762586,0.8274161288587242,0.3113181383641264,0.6171662999048007,0.672183271801762
49-16-W3,2025,Gray,137,0.6006402970615257,0.9167189099720523,0.9009559556317972,0.7190223759940033,0.8284344236897448,0.7754006616701555,0.4182156633467151,0.3620909611419938,0.6939561862315209
61-8-W4,2025,Gray,142,0.765452794724417,0.9402131310098474,1.0000000000000002,0.8741561533791116,0.9603747061872184,0.9327836376546691,0.688131301442361,0.19235404902758457,0.9562773726358813
24-25-W1,2024,Gray,154,0.6577433388908811,0.525209902735724,0.5997431468537568,0.7134200250700089,0.7596826665534079,0.7317167699129746,0.9667021323392946,0.7996033364831963,0.15508595763289712
57-20-W3,2024,Gray,142,0.34198874255653683,0.5801102203964559,0.4166566726845702,0.2992579166924762,0.38765679835137556,0.32221487634576806,0.6072541506508714,0.32441365369555974,0.8688941566496471
47-14-W2,2024,Gray,136,0.521970238646787,0.65396700596891,0.5829012984133439,0.4570550329222937,0.5936935750226077,0.49667419212171204,0.7364758894021873,0.6171699443446954,0.6503513514810617
60-8-W4,2024,Gray,147,0.4628602836364007,0.6246535317410578,0.524658386130959,0.40250154923693776,0.4804990948840778,0.42018690709487483,0.6424856941635332,0.19235606404497485,0.9344219410701466
51-20-W3,2025,Moist Black,133,0.4445141326985912,0.821899941828697,0.670198458743942,0.44058778112974234,0.5287515620001932,0.4944523363876518,0.34067560918213546,0.3038520554631434,0.8475703813470137
52-3-W3,2025,Moist Black,134,0.372733151304114,0.7194504839315421,0.5738730078176301,0.39175074439229834,0.4583212059083149,0.43517829834134697,0.31194923374148753,0.45061202793611344,0.8644068122738631
4-4-E1,2025,Moist Black,131,0.7048406112636727,0.8244304104837332,0.7581967077549489,0.6258533433855129,0.6651203938751902,0.6422152905701322,0.39952632575098324,1.0,0.05170674464869052
26-22-W1,2025,Moist Black,146,0.4652172027535516,0.5908737134854287,0.5433081421086985,0.49159909481618574,0.5354587419728176,0.5151493126625024,0.2921085666516168,0.7951747178759803,0.42985243209355417
40-25-W4,2024,Moist Black,136,0.34939686244308343,0.66956069480377,0.49976810623306345,0.2858969796554108,0.3813334134486535,0.34302298946606885,0.40521291357532824,0.031701953169756436,0.6609884034210829
36-11-W2,2025,Moist Black,135,0.4078589555098734,0.5844825931694133,0.49928040926027495,0.37045977134777336,0.425439490236544,0.4054361353588774,0.2278005671932381,0.6183942729318703,0.5933809217453625
16-17-W1,2024,Moist Black,149,0.4895496145257523,0.5819556305940266,0.5197872864805382,0.40596404766705024,0.4619470510527353,0.4345395476887643,0.5303762232022449,0.8383868894023392,0.2580268969312165
25-29-W1,2024,Moist Black,140,0.3691810477699079,0.5321834702023909,0.4481042529359499,0.2885376260573554,0.3569861661964043,0.32727425587534914,0.47056765283991503,0.7375936646647308,0.4125856998241044
30-16-W2,2025,Moist Black,144,0.6300235906777729,0.6553875188185911,0.6367656981144448,0.6164536942796599,0.6032894512895732,0.6148188343767793,0.33236699607262854,0.5777939500921674,0.49778496012292095
12-15-W1,2024,Moist Black,149,0.7379723009285071,0.8490499686474089,0.7948496372580062,0.6692100099496301,0.7602600272212217,0.7123905749844235,0.7233010723159536,0.8555025050702909,0.1893278505289988
54-22-W4,2024,Moist Black,149,0.5070132838768434,0.751105704634556,0.6412081906541038,0.4010249763962865,0.42769595881117134,0.42475567900488415,0.5811328244868001,0.05271970855364838,0.898574082013857
33-13-W2,2025,Moist Black,135,0.5049789817461359,0.627704035447737,0.5696537763377166,0.48496653717368404,0.5172110302760564,0.5084803548699381,0.2914416763008456,0.6024677863664394,0.5424396098871131
51-19-W3,2024,Moist Black,170,0.8258021453670444,0.8484854896810923,0.8354830962160614,0.7115682649573933,0.7084659706970531,0.7192640823311436,1.0,0.3124837424996434,0.84757005271927
52-4-W3,2024,Moist Black,146,0.40187668335663873,0.665034774818686,0.5294224424477181,0.3031565395456893,0.3868743889929948,0.3526267910384627,0.5299647036744102,0.4419753899703771,0.8644156914888743
37-18-W2,2025,Moist Black,131,0.3447709013621928,0.5405147859439705,0.4550588347979442,0.30986746742407173,0.35859665988497885,0.34166602732113366,0.18645153781824753,0.5598400352886861,0.6103416250400358
34-11-W2,2025,Moist Black,140,0.5597772121071474,0.6570094891256162,0.6131298194627872,0.5611414275414439,0.5794204623441912,0.5778557979833225,0.3204238623075023,0.619047835941112,0.5593889362006728
28-7-W2,2025,Moist Black,138,0.5611928480101525,0.6694383610318981,0.6060124878549134,0.5398199186654304,0.5588450943415202,0.5541677527472704,0.3144221281814407,0.6522869373374016,0.4634277857087312
